tweet_id,emotions,author,content
1958119443,happiness,jemariie,@CheskieBear gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i'll never had a chance
1958119561,happiness,eepitswill,Yay! Power = on! Phone = charged. It's hot
1958119794,happiness,julierockaholic,"@MYFUTURELIES No way. What about Sydney?  yeah, you guys are like the semi-older version of Short Stack. However, with the same talent."
1958119955,happiness,special_noodles,"@lordlucan i had terrible trouble with 'sp' words as a child, would drop the 's' pider, pade etc, needed lessons. bad memories"
1958119963,happiness,dopekristine,I am such a worthless person. No one i love loves me back the way that they should.
1958119966,happiness,chelsea_playboy,yay dad agreed to pay for my tuition and equipment! yipee not till nxt jan tho
1958120056,happiness,halbpro,Oh. Seems the playable Joker PS3 exclusivity on Arkham Asylum is much bigger than thought.
1958120188,happiness,_annee,wish i was home in time for the #jonaswebcast today
1958120296,happiness,oscarbpt,"@AubreyODay  Aubrey, i know i speek for a lot of fans when i say we miss seing you on T.V. I hope we will be seeing you again  ..."
1958120487,happiness,CiTay500,@billyraycyrus Please get a cell phone with a better camera on it... your pictures are real bad quality compared to those that Miley took
1958120577,happiness,amikaadeleigh,got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!
1958120644,happiness,jemariie,@CheskieBear to go in their next live chat.
1958120792,happiness,spaceyfan,"It's this year. Can't catch it, won't be in NY till Oct 2010  http://bit.ly/AF8JT"
1958121008,happiness,sammyD748,cutting hair allll day  wish i was outside
1958121021,happiness,Jonnyapps,I thought there was more Fanta in my can than there was
1958121341,happiness,shanedawson,sorry for my lack of tweets  ive been buzy. new vid this saturday!!
1958121405,happiness,Dumskull,@Glinner the trailer has been removed  i have a look and see if i can find it somewhere
1958121511,happiness,DramaQueenTeTe,@kekeinaction Thats ok...ur a good person + My Idol soo good people deserve sum good comments..hows the weather ova der --London is cold
1958121814,happiness,iamCollins,i dont like funerals
1958122002,happiness,Kat_04071991,@mitchelmusso Heyyyyy us English fans want some signings too
1958122038,happiness,froebe,So guttered that Ruby got eliminated from NZNTM..  I'm all about supporting the locals. Haha. Hosanna better not win..!
1958122164,happiness,totalgaming,"@General_Coxy Apologies, we've had CMS issues all week"
1958122262,happiness,pimpyouriphone,This is what I had to endure to get prizes of to my lucky winners  http://twitpic.com/669nm
1958122532,happiness,littlepretty,@tofuatomic my boss. She's moving to NYC
1958122540,happiness,jeremy_ellis,@Jayce_Kay Morning! Hows your day. Hope you're not another lying in the sun
1958122553,happiness,Stegofreak,ARG! Eirtaku got hit by stupid bots. So much porn on a kid friendly site.
1958122909,happiness,chochocamacho,I miss my wacom. Especially the mouse. Laptop touch pad is horrible
1958123125,happiness,Maisy13,Job???????   Not so much.
1958123187,happiness,TheCheesyRiders,"@sideone yeah, I much prefer tweetdeck but if you must have multiple accounts"
1958123217,happiness,Yukari_Fujii,Finally gonna try and fall asleep goodnight.. More like morn... I sleeP
1958123273,happiness,PrincessPhoebe1,is on twitter for the second day running. This is what study leave does to me! If only my car were in one piece
1958123382,happiness,karinb_za,@GarethCliff Oh stop boasting already.  I've got a horrible piece o' crap cellphone.  *pulls a tongue*
1958123587,happiness,iLoVaLiCe,@rainbowbrite22 What r u stressin' bout mare?
1958124238,happiness,malbryc,can't help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...]
1958124855,happiness,SeanEKay,"Had nicotine replacement patch on for 4 hours. So far, so good, but I did sleep for most of those 4 hours. Getting a bit twitchy now"
1958125388,happiness,Missmakebelive,the day goes on and on...i think im gonna write a song about it! still thinking itï¿½s impossible for me to get a true friend  why????
1958125646,happiness,eLi182,@Blinkollieb182 : nooo  i don't know why...i click on TweetDeck_0_25_manual_Blink182.air and it doesn't run!! so sad...
1958126037,happiness,euthanasia86,I miss @abhorredlife so much  I wish I had enough money to be with him again
1958126213,happiness,SelenaShines,@WhoButStretch  you aint invite me
1958126346,happiness,ASinisterDuck,"back soon, need to run to the shops and cut the grass"
1958126362,happiness,scorpfromhell,@narendranag no not that expensive  windows or linux
1958126683,happiness,Carolnoe,I think a crow took one of the baby birds in my garden today. I know it's nature but I still don't like It.
1958126712,happiness,gangstaaadisney,hates having to be at work for six am
1958127181,happiness,heathrocks,"@tonibrockliss fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one."
1958127215,happiness,emmao414,"@davidbaillie they are evil mean people, who hurt you. I have a terrible phobia of dentists, but had toothache from hell this week"
1958127427,happiness,BelleBot,"@C_J_Stuart Unfortunately not yet, I am still without licence."
1958127480,happiness,JessicaJuliana,I just had a horrible dream.
1958127569,happiness,freakypuspita,just in imagination
1958127797,happiness,Puppykat84,@Eminem can't wait for that!! recently bought metallia guitar hero but cant play it coz my sony tv went kaput!
1958127848,happiness,tmofee,@blue_cupcakes that busy wowsa .. okay my pizzas gonna be a while  sorry..
1958127867,happiness,hopeanddreams,is missing out on the sunshine and trying to stay awake after having just 2 hours sleep
1958127965,happiness,rawitat,no food since woke up.
1958128132,happiness,RussellBfan90,@ShesElectric_ i'm in bed sick atm-been sick since yesterday   hru hun?
1958128172,happiness,floppyarms,@tidygraphic Suspect tax-man is at fault....
1958128173,happiness,KatWoman17,Fed up today        No-one's available for comment
1958128181,happiness,vibzfabz,"@edziardo : Hi, there! I'm sorry for not telling you  Let's meet up! With @yayi_meirizka too. You promised to treat us! XD"
1958128207,happiness,felippesouza,i reeaally miss my cosito  hope hes getting good scores!
1958128385,happiness,FeistyLeo,@pleasurep Just read that message about u being at Stephanie's in Greensboro.....love it! I miss my home!
1958128554,happiness,hemalkuntawala,@JenniferSmithCo Just checked the diary and it clashes with uSwitch.net beers
1958128886,happiness,richardireland,Mozzer cancelled tonight by the looks of it.
1958130099,happiness,ArualSnikpoh,@Jewel_Lia  Are the drugs working?
1958130674,happiness,HelenH20,@EPMorgan I know!  I can read bt I can't sit outside coz I gota answer the phone
1958131281,happiness,Potastic,No callback yet.
1958131412,happiness,elle_2009,nope no way in to stop  just have to put up wiv it
1958131790,happiness,phonographh,@Tolman21 I was asleep until my brother woke me up asking me if I ate the rest of the frosted mini wheats. I can't go back to sleep.
1958131886,happiness,pigiuz,working wearing sunglasses...my eyes are bleeding!
1958132007,happiness,APoopeyBum,school..  i wish it would just end already!
1958132008,happiness,thehogester,I want a new mountain bike
1958132112,happiness,Christine_May,"@kev_watson   Sorry address was wrong. where I put samuel in the address, it should be just sam. I am having a stupid brain day today."
1958132254,happiness,ImranA,Guy coming to see my car is late
1958132657,happiness,riandawson,Almost showtime in Osaka.  Our last night here in Japan  I will miss youuuu
1958132734,happiness,GRIMACHU,This month was a bad month to try and get an advert together for Kobold Quarterly
1958132777,happiness,sarasuhaili,My dad's not feeling well. I want to make him soup. Suggestions guys? + get well soon ayah
1958133009,happiness,venessaaaa,at MKG 3 now. and all alone
1958133344,happiness,tdlucas,"@ShaneSakata Hi Shane, that link doesn't seem to work"
1958133546,happiness,ryguy999,I can't get to bed
1958134071,happiness,chaneldeschanel,rain got so big weather so cold right now
1958134441,happiness,kilionaACU,tonight was a very bad night
1958134444,happiness,breadsticks,I have too much homework to do today
1958134519,happiness,jayohsee,@kaliie i'm sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?
1958134698,happiness,fleurdeguerre,@Loulou_de_B You have to email her - she only gets what people want in so they aren't on the site. Shame about the trousers
1958134970,happiness,rickoshea,@Dublins98Dave @doneganland has tickets.......?
1958135171,happiness,mylivetweets,@mylivetweets where were u?  (via @evregirl) - Meetings...
1958135185,happiness,cdutoit,Waiting for Hetzner to fix my server... Seems like Interspire SendStudio caused the problems
1958135239,happiness,Barnsley_FC,Barnsley To Keep Davey   And Sign A New Experienced Striker.
1958135246,happiness,I_enigma,@RedBaff alright - was only joking - I just said no wine here  - fool me maybe? - I don;t like drinking
1958135352,happiness,Veronica_F,Ugh RUDE!..
1958135914,happiness,HeathCastor,@msalonen I can't get it to load.  And I wanted everyone to see my &quot;Bette Davis Eyes&quot; remix video today. boooooo
1958136398,happiness,Avril4everr,Our neighbors cat died!  I really loved him =(
1958136518,happiness,yharafauziyya,: nothing to do
1960121903,happiness,uexpectme2talk,@bagginsboy oh yes. There was no feasts left
1960122086,happiness,tfunk,"We actually have milestones due for 3 high profile projects in the next 2 weeks, &amp; they are all scheduled when I am on vacation -"
1960122166,happiness,sboots15,I just woke up. My teeth really hurt from my rubber bands
1960122482,happiness,moime1812,can't wait to see marco later; not feeling my best
1960122779,happiness,HeatherDales,Burnt the fuck out of my hand today.
1960123002,happiness,amitbhawani,"Google Adsense Income down by 6% in this months Payment, Indian Govt Happy for $ Falling, Publishers Sad"
1960123074,happiness,LLnL,@labelladiva Are you blogging yet? I miss you writing
1960123126,happiness,girls_from_711,"Now that I have a salary, I can actually spend money. Hooray! Time to go shopping and have dinner at Ahora to say goodbye to @yusufyusuf."
1960123382,happiness,mau555,@edma my brain has become a converter ed. i've been converting into LM for  the past 2 yrs. every 5 mins of every single day
1960123645,happiness,jdmabry,Dangit! I just got my Kiss Album in and it's the wrong color.
1960123769,happiness,BrookeJasmyn,Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*
1960124059,happiness,keisawilliams,@msmyers No. That would be too easy. All I have is the user manual which is not enough for me to claim his bike
1960124246,happiness,toddwalden,RIP Robin from the Washington Park library
1960124303,happiness,Aragorn3001,"Academy Rector with tons of tutors looks like the way to go, since all the good Trix draw engines and mana accel is gone."
1960124319,happiness,leahjadee,@iamepiclyamazin but....why?!
1960124678,happiness,HotWomenLover,@JaylaStarr  I guess you are not interested !!
1960125294,happiness,jrkgirlnla,@KIMP19 I know...  it's already been two weeks!
1960125646,happiness,DaisyFab,I KnO they're my guilty pleasure like shopping   @diorchick0420
1960125815,happiness,Jim_Barker,Woke up from aspirating some stomach acid. I'm praying that I dont acid reflux  and that it was a one time thing
1960125938,happiness,desireefoo,"School is going to be absolutely horrible today. Peace out, '09"
1960126096,happiness,SloTwitch,@BrianLehrer  The ONE day I want to listen to you live and the stream is down  Enjoy you on podcast ALL the time.
1960126195,happiness,lianaseini,ugh-cold and dank out
1960126248,happiness,Geena619,Driving to work running late like always..... No time for starbucks
1960126494,happiness,ChasForever,almost got a kitty yesterday...but it didn't work out
1960127422,happiness,navart,Too much information
1960127657,happiness,kyliemahon,doesnt want to go to work
1960127805,happiness,mkalaitzakis,"@danperry By the way, let me know when you want to schedule a round or two. Played highland woods monday. Shot 96."
1960128357,happiness,ElectriKateD,*sits at the airport waiting for @DenalisAngel to get here*..I got in early to surprise her and i can't find her
1960128438,happiness,JulieBramman,went to Marsee-they changed the store around &amp; I felt as though I was interrupting the staff
1960128542,happiness,QueenBattlezone,is school over yet? Im ready for vacations already
1960128547,happiness,doidazzleyou,a dog got hit by a car in front of jamies house
1960128670,happiness,margarettronsor,baaaaaaaah!!!! there's a MEGA cockroach in the kitchen and i have no one to kill it!  heeeeelp me!!!! haha my retarded cats are no help!
1960128982,happiness,ayashcliche,careless
1960129594,happiness,nickovey,booo Dario let TK get a hair cut
1960129867,happiness,jasminbryant,@mikeavila ack! I just read about your show  that's horrible!!! No accounting for taste.
1960130347,happiness,jboMaria,"no work today! went shopping, and now relaxing  &amp;learning for the toefl"
1960131069,happiness,lilgrownkid,The puppy is sick  and some one put they hands on my momma &gt;:-|
1960131305,happiness,nindeee,I can't feel the weekend fever anymore when everyday is  a day off
1960131512,happiness,Gary_Muller,Well friends i think today is just gonna be one of those days........a work day
1960131630,happiness,mistymcnew,"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj"
1960131779,happiness,Quaxx,"@hildy77 yikes, that sucks about the TV. hopefully some animals in the wilderness between harstad and oslo are enjoying it."
1960131906,happiness,DeavonS,why does my body decide NOW is a good time to wake up every morning at 8?! Maybe Dean will wait for me in my dreams...
1960132682,happiness,NKOTB_Fan77,"@JonathanRKnight I`m really sad, that you didn`t give me an answer until now"
1960132737,happiness,ss_chick,@thomasfiss @drewryanscott i jus listened 2 'not okay' it's nice i lik it.. I've been thinkin abt thomas throughout e whole song..  luv ya
1960132752,happiness,Nickyyy92,@FrankieTheSats @MollieOfficial @Rochellewiseman @Unahealy @vanessawhite Post man Pat has now been &amp; still no birthday cards from yous?!
1960132838,happiness,BrownBunny81,"still fighting off this cold, ugh"
1960133001,happiness,Hellopanda_,"this is horrible. lauren cant go out no more. and arghhh, i really fancied going out tonight. looks like a day and night in. grrreeaaattt"
1960133316,happiness,JamieTownsend,"is boiling in the office, air con any1 ?"
1960133559,happiness,Siblog,Can't seem to find the new Mountain Dew Throwback in 12 packs....only in 1 liter bottles
1960133927,happiness,Leahhh_x,castlebar doesnt have 3d so im going to galway to see the jb 3d movie but that could be next week or the one after that
1960134273,happiness,jasmineyql,Mad tired. But it's the hols! I miss chomp chomp terribly!
1960134556,happiness,betterinrealife,today is going to be AH. Giving notice to my boss today. She is going to be upset  I'm totally stressed.
1960135272,happiness,_3_,"@To_The_Moon Do you mean @mrjimbob (Jim Bob, obviously) or @chiminee (Fruitbat)? I think Jim Bob played Brixton at the weekend. Cldnt go"
1960135599,happiness,keren4562,@FrankieTheSats hey plz look &gt; http://www.twitpic.com/5m7vd &lt; what do u think? plz tell me
1960135656,happiness,figure10point1,My tummy hurts...again
1960135791,happiness,wbgookin,"@mublogger Weird, suddenly blogtalkradio is giving me a domain not found error.  I was just on it 5 minutes ago!"
1960136207,happiness,AshleyBrazzel,Long to-do list. Little desire to do it all.
1960136609,happiness,zoernert,@iod2009 Will arrive tomorrow morning at 7  #early
1960137406,happiness,Nikandjb,"@Greenwichlad Oh let me clarify,know lots of nice people who live there, but thought it always was a breeding ground 4 BNP"
1960137875,happiness,allenskd,"following people around, though there are so many.. where are the webdesign twitters!"
1960137994,happiness,catfaulkner,There is a baby cardinal fallen out of its nest. I dont want to get attacked by the mom bird but i dont want the dog to get the bird
1960137999,happiness,CharmL,The Heater blew up
1960138771,happiness,AdamuAwak,is so sorry for letting her down
1960138796,happiness,ceritaanak,"After being down for several hours, finally my site is back online. Silly DNS setting mistake"
1960138824,happiness,Jamie__Bailey,today has not started out very well
1960139071,happiness,argol,seeeeeeeeed tengo sed
1960139828,happiness,akurys,"@speedysari I know   But maybe by then you will have forgotten about it, and it will be like Christmas in July!!"
1960139893,happiness,bufyluver5,"Finally, a beautiful, sunny day in Atlanta. Too bad I'm stuck inside working..."
1960140442,happiness,SadiquaP,"@onlyme614 girl yes, as if having it where you CANT see it wont gross enough"
1960140597,happiness,b_____,"@KoSoVaR  got a limit sell @ .94 for even pretty much, cover commissions. Didn't like my entry on this one"
1960140623,happiness,tiffbarbee25,Working!!! Still sick
1960140631,happiness,sheshalfnippon,Missed FMA...
1960140664,happiness,SarahRobinson,I forget how much I miss my tribe til I have limited access to talking to them. Spotty internet in the country so I won't be here long.
1960140825,happiness,Trayzz,@Jack_O_C I'm seriously screwed  I haven't studied at all!!!! :'(
1960141187,happiness,Fknshtzcrazy,"is nervous and wants things to be dealt with already, it sucks having important life stuff up in the air..."
1960143056,happiness,danipoynterjudd,Mel best hurry up back from asda i'm so hungry
1960143456,happiness,JeremyMelloul,Just got up a half hour ago.... Ugh not much sleep
1960143638,happiness,reesehorvath,Cleaning the old apartment today. Yay...
1960143734,happiness,MicaMichellee,its my last friday of my high school years!
1960143909,happiness,aNorthernSoul,Why can't I buy the Nokia N97?!? Amazon says &quot;cannot ship to this address.&quot;
1960144239,happiness,sharpjes,last full day of vacation
1960144566,happiness,HelloPritty,Oh shit!  I forgot to eat! Grumble grumble.
1960144607,happiness,djbabyyu,@djpayce i wanna play  golf
1960145072,happiness,qet_stupified_x,"trying to wake up, but is finding it very hard"
1960145249,happiness,jessie_morris,"@jasonbetts Poor you  Get outside and sleep in the garden, the sun will do you good. But don't forget suncream!!!"
1960145321,happiness,jenncabello1,Is sick today
1960145467,happiness,KellySutton,@luketurcotte Not having Hulu in Germany sucks
1960145634,happiness,SirCrumpet,I can't think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker's Why I Didn't Buy A Mac article.
1960146088,happiness,Shinybiscuit,@jackfaulkner Don't have time - got work later
1960146167,happiness,shessofresh,"Ugh, I feel like shit-- gonna call out of my classes today  hope it doesnt affect my grade"
1960146461,happiness,XxxjlsphyscoxxX,is soo bored its lovley day outside but nuttin to do
1960146849,happiness,azrynna,currently working on the SDP's Prototype.... so much to do...
1960146895,happiness,fastseahorse,"@FuschiaFoot sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause"
1960147587,happiness,longlostpenpal,"want to read twilight all day, not work at the stupid cher function"
1960147599,happiness,MissShell20,Today just fucking sucks for me!!
1960147647,happiness,Chloooee,@Fearnecotton who sings 'I Remember'? i alwaysss hear it on Radio 1 but never catch the artist
1960147683,happiness,rahitom,it is on environmental studies and driving me mental
1960148104,happiness,lehnchen,sun - where are you?
1960148191,happiness,michaelequigg,@inotherwords_c re:headaches my wife is in the same situation and has finally decided to go with meds because its just too much
1960149024,happiness,imilse,ipod touch: worth the money? because i'm thinking of buying one. my ipod is dead since this morning
1960149051,happiness,tjw100,@mselliott09 hahaha thanks for clearing up the
1960149064,happiness,Dilina,@keheliya Forget completely abt uploading the assignemtn.   Only remmebered cos of ur twit.
1960149561,happiness,diamondfingerz,My wiki project is going to have to wait another month  But manager thinks I need loads of time to prepare + has halved my workload
1960149869,happiness,citruslatte,@TheMandyMoore good morning sunshine. sleepytown is sleepy.
1960149874,happiness,TizzySizzleberg,"@Rockergirl75 And now she also rides giant squids...who knew! Ama hafta go now  i'll try and get on later, love to you xxx"
1960149950,happiness,tinabattistella,"getting ready for the day, out then work till close"
1960150464,happiness,loisallsmiles,Work out. Now actual work
1960150817,happiness,helenad1,just found out i wont know my uni results for this year until 17th july at the earliest!!!! hate the wait
1960151133,happiness,_DESiMO_,"@Smileyquanta oh, is it good? I've been wanting to watch that movie but nooobody would watch it w/me"
1960151240,happiness,CKanicsar,"Wishes I was going to the pxy summer jam, but can never seem to win"
1960151360,happiness,itzwanduhhfo0,@KristinHolder aww i'm sad  i didn't get to go to your going away party!  stupid work!
1960151551,happiness,daedreams,@KGWSunrise I missed you guys this morning. I'm in Tacoma w/ no KGW to start my day.
1960151659,happiness,fastseahorse,"@FuschiaFoot i didn't hit the right button or what. i wrote on the sheat tho, that i thought it was the cafe currency button. im sorry"
1960152187,happiness,caass19,@malena_music aah i stopped getting your updates on my home page!!  saddd..im guna re-follow you ..it worked with tswift
1960152252,happiness,jenyourfantasy,@thereallilza  wut itell u yesterday lol
1960152262,happiness,_amylia_,is starving &amp; has a chem quiz due at noon
1960152329,happiness,steve_bug,wanted to go to white sands today. forecast says there will be thunderstorms...
1960152349,happiness,Moniqarella,so happy its friday...not so happy about this rain
1960152622,happiness,AndreaDG,"@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you &amp; @cdeocampo"
1960152875,happiness,cley26,About to go to my last theater lunch  im gonna cry.
1960153335,happiness,leahjadee,@iamepiclyamazin but...he's..mine  you told me a couple of weeks ago that you didn't find any other guys hot apart from the ones you...
1960154044,happiness,leifb,Spent some time exploring Atlas and Hercules craters; re-finding things in UMa; Oph; Ser Caput; &amp; Saturn w/ a fogged eyepiece   Home by 2a
1960154064,happiness,jenibella,@elledeutsch ok ! can you text me so I have your number..i didnt have any saved to sim
1960154390,happiness,sixthessence,"I am writing the most boring part of my paper. Hmm. The sun is shining and I do not feel like working on this, however I have to"
1960154609,happiness,freesoup,PRAYING FOR : RYAN SMITH &amp;&amp; MIKE FERNANDEZ
1960154693,happiness,carrie_taz_girl,"It's Friday and sun is shining and its quite warm already, Just walked the dog, He is so freaky  hyper"
1960154731,happiness,msfeistus,@knightinqs O noes!       &lt;3  Nathan said he'd wear the tie to the rally.  If you missed that.
1960155191,happiness,shinsh0ku,computer.. please stop being so loud so i can do my work
1960155197,happiness,MCRmuffin,@mcraddictal okay
1960155373,happiness,kristinpena,last night's paper writing session=still not done. I need to prioritize better.
1960155747,happiness,vanessaseah,needs to mug for Chinese A's but doesn't feel like it.
1960156450,happiness,Phee78,@HeathersNotBSC No.  I was thinking just before how much I miss my T-Dub.
1960156877,happiness,rjc3599,I hate covering for other stores
1960157324,happiness,darkpaintedrose,"@EricMM76 What's sad is that I actually had to google that term. That sucks, tho."
1960157637,happiness,bons14,"@taylorswift13 soooooo wish i could, but im in school and myspace is completely blocked"
1960158106,happiness,weiseldog,@WerewolfJacob Thank you for the shout out..when you get time to chat with me come back! I miss you terribly
1960158324,happiness,smishpixie,@jennyreyn Fail.    If you fancy a pit stop and a cuppa you know where I am!  lol
1960158571,happiness,emilyelectric0,is so sick of myself + my life  i'm never going to be as good i want + need to be. xoxoxo &lt;/3
1960158758,happiness,jamesy_duh,wants to smoke a cig but doesn't have a lighter.
1960159464,happiness,tomharlow3,just starting my day...a long Friday
1960159686,happiness,TheHappySchizo,"Duuuude, Tim said that they're making a Red vs Blue animated series! It'll be either on Adult Swim or G4. I hope AS, coz I don't have G4!"
1960159892,happiness,kels450,@c0v89 i know!  This season has just zoomed by!
1960160188,happiness,envisean,@thomasphantom don't have one yet  but hopefully I'll be ponying up for one soon because this 15&quot; is definitely hitting a wall
1960160194,happiness,yamaLi,"Goooooodmoring , I don't want to be up I am YAT   happy birthday again @its_aygee !"
1960160266,happiness,nikkinana,not sure why I can't get tweetdeck to work on my computer. want to know what all of the hype is about
1960160636,happiness,MrQuocHung,"Speaking,,,Speaking ..."
1960160894,happiness,xoemmmaxo,wow.. tomorrow and then it's over. i'll never see some of those people again. it's kind of sad.
1960161966,happiness,rachielouwho,Ulcer the Musical! It's ulcer-rific! uls-tacular?! Stomach bleeding fun for the whole family!! (apparently even two drinks is a no no)
1960161991,happiness,blueyes8279,after show at our house rocked! saying goodbye soon
1960162032,happiness,jasburgess,"my to do list is bananas, before i leave for Europe BOOOO"
1960162423,happiness,DiscoDaveUK,HES BACK!!!!! OH NOES!!!! have you missed me?  Work has been insane and the band has really taken off so i haven't had a moment to myself
1960163033,happiness,SweetieAngel,NO! Our TV's busted  The screen turned white for about a nanosecond while it made a quick &quot;popping&quot; sound.
1960163075,happiness,medaox08,I'm a fat and sad puffyn now
1960164268,happiness,mcraddictal,@MCRmuffin i couldn't be there for her last night cause i fell asleep like a retard.  agh.
1960164604,happiness,ninayuri20,enjoying and exploring my n96 phone.. grr.. it's awesome.. but i wanted the samsung omnia..
1960164777,happiness,lil_madam,Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!
1960165478,happiness,Giovanny,"The internetz is busy this Friday morning: Google Wave, Hulu Desktop, Microsoft's Bing, Tweetie Update and Megan Fox as Wonder Woman"
1960165500,happiness,areli89,Sore throat. This is not good. I have four performances this weekend.
1960165822,happiness,trippyhippy,i never get any followfridays
1960166165,happiness,whereamygoes,@xkaraxcupcakex  I'm sorry. This is all so sad.
1960166403,happiness,stratosphear,"Oh hell, I forgot the non-alcoholic cider for Monday's dinner. MPP is teetotaler. Now must drive to Waupoos. Have 7 cases of wine in car."
1960166730,happiness,infatuatedgabby,On my way to the burial
1960167127,happiness,ShelleyFletcher,"@Laura_McKay2009 sadly no, sitting inside as mobile signal won't work in the garden   I'll be opening the wine at bang on 5pm though!"
1960167394,happiness,jrnygirl,suffering benadryl hangover this morning and a killer headache.... ugh!
1960167488,happiness,lunaleahayes,"Garden going well, almost all the corn and peas are up, no onions or beets up yet though."
1960167902,happiness,LaKiKix,Good Morning Twitts! Another GloOmy day in NYC!
1960168026,happiness,k3v0,@bdule the installer is crashing towards the end of the installation
1960168132,happiness,ChenthilMohan,Is off to meet my folks after a while...gonna b a working weekend too
1960168291,happiness,sordaz,@jenisus aww  I have to go to class on that day... So imma do some weird half day thing just cause I wanna see what it's about
1960168482,happiness,SamBam911,@gprado Awww I HATE that one!!
1960168502,happiness,maxzephraim,@pixls hahahahhahaha it was true! and i could really stretch out and stuff! shame rem's dog got mad when i tried to put him in avi's face
1960168536,happiness,ralpharama,"@garrulous_gal of course! *cough* I mean, no, 1.5 hours extra testing and debugging time"
1960168797,happiness,ileftmycookie,@xjaded25x not helping!
1960168925,happiness,fxpoignart,dev.java.net : the slowest website
1960169021,happiness,leahjadee,@iamepiclyamazin bahah. but....nick..
1960169342,happiness,ms_sugakane,My back is killing me...  It won't keep me from dropping it low...hope I got someone to pick it back up tho... LOL
1960169489,happiness,JessTheBestDuuh,@Andre_Mitchell i've never been to the opera before...don't think that was me
1960169610,happiness,msretro,Attending Matthew's Senior Day for recognition and I'm so not ready for this.
1960169784,happiness,honeysnowflakes,@KinanLW I live in the Philippines. &gt;.&lt; and honestly i wanna live somewhere with snow!!
1960170610,happiness,anithamathew,has a headache already?  boo
1960170962,happiness,steve5424,Stuck in office till 5. It's so warm outside
1960190407,happiness,mlevison,"@dwhelan I've wondered about rake to.  The client has made it clear .NET only, don't force devs to learn a new lang  #agile #ccnet"
1960190470,happiness,CSheely,My ancient iPod is nearing death
1960190630,happiness,luisbg,"sorry paul scheuring, but prison break series finale sucked... in so many levels"
1960191045,happiness,yoliebear,"Yay !!!! It's firday.... Have a good one everyone. On my way to work,    Lot's of work pending."
1960191284,happiness,mastergara,Searching for Dr. Scholl's sandal inserts for men. It seems they only make them for women
1960192012,happiness,theaariffic,"now, 3 teardrops."
1960192441,happiness,kellytee,"Come on bell, RING. I want to go outside."
1960192464,happiness,ladyofsorrow629,@craigeryowens I work at a movie theatre in Toledo and I'd let you come see it for free. But it's not in 3D
1960192806,happiness,stefism,is so bored...
1960192821,happiness,creid99,I only have 2
1960192921,happiness,bryanandcarla,I hope you come over today...its almost 8  Ill be leaving at 8:30 if you dont show up...I love you &amp; good morning.
1960193477,happiness,johnbiehler,@fuzzydave at YVR.... Fog delay is in SFO so we can't leave yet
1960193716,happiness,Lesmy,@fosforo  shame on me!!!
1960194070,happiness,megnm,"@ost8doc  Sorry...but, I bet they aren't that bad..."
1960194171,happiness,charly_murg,Oops spent too much already lol 50 quid gone
1960194451,happiness,jeffglasson,@mdurwin Yes - noticed that after the retweet..
1960194630,happiness,spilla_,had to take my baby to the vet again today
1960194707,happiness,jamesy_duh,@changhee07 i have cigs but no lighter.
1960195075,happiness,telishamantini,"i've been sick for the past few days  and thus, my hair looks wierd.  if i didnt have a hat on it would look... http://tinyurl.com/mnf4kw"
1960195099,happiness,airarowena,gotta go! bye twitterland!  good night! i'll try sleep. so that i will recover easily! still sick!  bye!
1960195679,happiness,iconiquemag,"Recession hit Veronique Branquinho, she has to quit her company, such a shame!"
1960196306,happiness,Fliss88,@Emz2009 so sad emma  u sad to be leaving the show? xx
1960196628,happiness,MissCindyBaby,ugh damn! my usual babysitters graduation is on Wednesday and I just got a meeting request from my boss during her graduation
1960197220,happiness,nathanstarnes,Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin' the Gap!
1960197522,happiness,JasonBohata,@apostropheme i'm a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i'm stupid. SHE'S STUPID.  j
1960197672,happiness,tiggz,@lkenner i ask myself that all the time.
1960197782,happiness,BigCatMamma,@memow what did you think of the finale?  I thought it was kind of a cheap way out
1960198264,happiness,amy4669,@DJstweet I know... It was just a joke... all in good fun...  some people get my humor &amp; some don't...
1960198368,happiness,AlanNordman,@soyko I have spammed/trolled howardforums.com as well. I have to keep bumping my thread
1960198392,happiness,adrianm14,Where's  poss   i miss him
1960198566,happiness,ardenkhan,I'm at my saddest right now. I lost my mobile phone earphones. Waz feels a little incomplete and I feel the same
1960198609,happiness,DrNinjaPhD,"@mlbliss   Let us know what happens, poor little guy."
